spkid,GM,diameter,extent,class
2115684,,6.305,,MBA
2115686,,2.609,,MBA
2115688,,3.123,,MBA
2115690,,5.326,,MBA
2115693,,5.444,,MBA
2115700,,11.966,,OMB
2115701,,6.661,,OMB
2115703,,4.053,,MBA
2115704,,3.079,,MBA
2115705,,4.235,,MBA
2115706,,4.305,,MBA
2115707,,5.353,,OMB
2115708,,5.277,,MBA
2115711,,4.689,,MBA
2115712,,2.736,,MBA
2115713,,3.624,,MBA
2115714,,6.554,,OMB
2115715,,6.429,,MBA
2115716,,8.087,,MBA
2115723,,1.766,,MBA
2115724,,4.962,,OMB
2115729,,4.773,,MBA
2115730,,4.095,,MBA
2115731,,1.093,,MBA
2115734,,5.427,,MBA
2115735,,4.614,,MBA
2115736,,5.613,,OMB
2115737,,5.326,,MBA
2115741,,5.854,,MBA
2115742,,3.592,,MBA
2115743,,5.604,,OMB
2115746,,7.498,,MBA
2115749,,2.785,,MBA
2115750,,7.668,,MBA
2115751,,3.541,,MBA
2115752,,8.643,,MBA
2115755,,10.526,,MBA
2115757,,5.911,,MBA
2115761,,5.371,,MBA
2115766,,5.645,,MBA
2115769,,4.767,,MBA
2115771,,4.364,,MBA
2115775,,9.81,,MBA
2115782,,4.026,,MBA
2115784,,3.325,,MBA
2115788,,12.545,,MBA
2115789,,3.648,,MBA
2115791,,8.605,,MBA
2115793,,3.449,,MBA
2115794,,3.829,,MBA
2115795,,5.693,,MBA
2115797,,5.702,,MBA
2115798,,5.405,,OMB
2115800,,5.651,,MBA
2115804,,4.633,,MBA
2115805,,2.527,,MBA
2115806,,7.084,,MBA
2115808,,10.183,,OMB
2115810,,3.335,,MBA
2115813,,3.584,,MBA
2115815,,5.988,,MBA
2115816,,7.224,,MBA
2115818,,6.745,,OMB
2115821,,4.787,,MBA
2115824,,3.559,,MBA
2115825,,5.867,,MBA
2115826,,4.731,,MBA
2115829,,6.083,,MBA
2115831,,3.982,,OMB
2115832,,5.44,,MBA
2115834,,6.148,,MBA
2115835,,5.095,,MBA
2115839,,4.784,,MBA
2115845,,3.266,,MBA
2115846,,7.245,,OMB
2115849,,4.68,,MBA
2115853,,7.807,,MBA
2115854,,2.57,,MBA
2115858,,5.734,,MBA
2115861,,4.566,,MBA
2115866,,4.01,,MBA
2115871,,3.117,,MBA
2115876,,5.433,,MBA
2115880,,3.183,,MBA
2115884,,3.577,,MBA
2115889,,6.424,,MBA
2115892,,2.907,,MBA
2115893,,4.63,,MBA
2115894,,3.385,,MBA
2115896,,4.38,,MBA
2115898,,4.017,,MBA
2115899,,8.293,,MBA
2115900,,1.292,,IMB
2115901,,3.204,,MBA
2115902,,6.595,,MBA
2115903,,6.679,,MBA
2115908,,3.684,,OMB
2115909,,3.277,,MBA
2115910,,3.674,,MBA
2115913,,3.373,,MBA
2115914,,3.407,,MBA
2115915,,3.337,,MBA
2115918,,2.723,,MBA
2115921,,3.758,,MBA
2115924,,3.565,,MBA
2115930,,10.84,,OMB
2115931,,1.223,,IMB
2115932,,3.792,,MBA
2115937,,4.651,,MBA
2115939,,6.481,,MBA
2115942,,4.439,,MBA
2115946,,4.24,,MBA
2115947,,2.483,,MBA
2115948,,2.241,,MBA
2115949,,3.29,,MBA
2115951,,3.906,,MBA
2115952,,6.572,,MBA
2115953,,1.931,,MBA
2115954,,4.669,,OMB
2115958,,2.986,,MBA
2115960,,3.974,,MBA
2115964,,4.848,,MBA
2115966,,3.218,,MBA
2115971,,8.107,,MBA
2115977,,4.096,,MBA
2115987,,5.752,,MBA
2115988,,5.113,,OMB
2115992,,5.852,,MBA
2115997,,5.082,,MBA
2115998,,5.701,,MBA
2116000,,4.769,,MBA
2116001,,4.851,,MBA
2116004,,6.151,,MBA
2116006,,6.976,,MBA
2116009,,4.8,,OMB
2116010,,4.108,,MBA
2116012,,5.394,,MBA
2116015,,2.537,,MBA
2116016,,5.863,,MBA
2116017,,3.902,,MBA
2116018,,4.533,,MBA
2116019,,4.35,,MBA
2116020,,6.46,,MBA
2116021,,7.411,,MBA
2116028,,4.27,,MBA
2116031,,7.383,,MBA
2116034,,1.827,,MBA
2116035,,6.884,,OMB
2116036,,9.205,,MBA
2116037,,4.215,,MBA
2116040,,9.865,,MBA
2116041,,4.272,,MBA
2116044,,4.322,,MBA
2116045,,7.916,,MBA
2116046,,2.773,,MBA
2116047,,4.222,,MBA
2116048,,4.665,,MBA
2116049,,2.547,,MBA
2116050,,7.092,,MBA
2116051,,4.228,,MBA
2116052,,4.737,,MBA
2116055,,3.688,,MBA
2116057,,3.959,,MBA
2116059,,4.858,,MBA
2116062,,5.208,,MBA
2116063,,5.14,,MBA
2116066,,4.029,,MBA
2116068,,5.407,,MBA
2116069,,4.528,,MBA
2116073,,2.699,,MBA
2116080,,6.226,,OMB
2116082,,2.967,,MBA
2116083,,4.426,,MBA
2116086,,4.132,,MBA
2116087,,8.919,,MBA
2116088,,2.273,,MBA
2116089,,6.894,,MBA
2116090,,7.907,,MBA
2116093,,3.114,,MBA
2116095,,6.274,,MBA
2116096,,7.039,,MBA
2116098,,6.982,,MBA
2116099,,4.213,,MBA
2116100,,6.666,,MBA
2116108,,5.471,,MBA
2116111,,6.704,,MBA
2116115,,8.798,,OMB
2116116,,5.35,,MBA
2116117,,4.745,,MBA
2116118,,4.6,,MBA
2116124,,5.132,,MBA
2116128,,4.043,,MBA
2116130,,6.979,,MBA
2116131,,6.599,,MBA
2116132,,6.992,,MBA
2116137,,6.398,,MBA
2116138,,3.945,,MBA
2116139,,3.615,,MBA
2116140,,7.427,,MBA
2116143,,2.48,,MBA
2116144,,7.684,,MBA
2116145,,5.415,,MBA
2116152,,8.697,,MBA
2116154,,8.502,,OMB
2116156,,3.207,,MBA
2116158,,3.528,,MBA
2116160,,3.955,,MBA
2116164,,3.721,,MBA
2116165,,2.394,,MBA
2116167,,5.008,,MBA
2116169,,5.977,,MBA
2116171,,2.189,,MBA
2116172,,7.729,,OMB
2116174,,3.971,,MBA
2116177,,6.324,,MBA
2116178,,5.122,,MBA
2116181,,4.538,,MBA
2116182,,5.311,,MBA
2116183,,3.785,,MBA
2116184,,2.964,,MBA
2116188,,6.548,,MBA
2116192,,4.954,,MBA
2116193,,3.421,,MBA
2116194,,8.431,,MBA
2116196,,4.34,,MBA
2116199,,7.2,,MBA
2116206,,4.984,,OMB
2116207,,3.157,,MBA
2116208,,3.564,,MBA
2116211,,3.501,,MBA
2116214,,4.054,,MBA
2116219,,6.718,,MBA
2116223,,3.407,,MBA
2116225,,1.97,,MBA
2116226,,6.971,,MBA
2116227,,5.703,,MBA
2116228,,6.383,,MBA
2116231,,4.009,,MBA
2116236,,6.514,,OMB
2116237,,3.344,,MBA
2116239,,3.24,,MBA
2116241,,3.094,,MBA
2116243,,6.693,,MBA
2116245,,6.013,,MBA
2116251,,6.209,,MBA
2116253,,4.956,,MBA
2116255,,2.803,,MBA
2116256,,4.574,,MBA
2116257,,6.097,,MBA
2116258,,2.495,,MBA
2116262,,3.056,,MBA
2116263,,2.618,,MBA
2116270,,1.687,,MBA
2116272,,2.773,,MBA
2116273,,3.774,,MBA
2116274,,5.662,,MBA
2116278,,7.125,,OMB
2116281,,2.929,,MBA
2116282,,7.522,,MBA
2116284,,3.616,,MBA
2116285,,1.486,,MBA
2116290,,4.079,,MBA
2116291,,3.205,,MBA
2116294,,11.391,,OMB
2116300,,6.321,,MBA
2116301,,5.23,,MBA
2116302,,5.94,,MBA
2116306,,6.118,,MBA
2116307,,3.777,,MBA
2116310,,4.708,,MBA
2116311,,4.998,,MBA
2116312,,3.197,,MBA
2116314,,3.907,,MBA
2116316,,3.628,,MBA
2116317,,2.985,,MBA
2116318,,2.558,,MBA
2116319,,5.251,,MBA
2116321,,6.53,,MBA
2116322,,2.667,,MBA
2116323,,3.193,,MBA
2116324,,5.915,,MBA
2116325,,6.695,,MBA
2116329,,5.761,,MBA
2116332,,2.476,,MBA
2116335,,7.646,,MBA
2116336,,6.41,,OMB
2116341,,5.129,,MBA
2116342,,8.157,,MBA
2116345,,6.982,,MBA
2116346,,5.913,,MBA
2116348,,4.836,,MBA
2116351,,3.881,,MBA
2116352,,6.826,,MBA
2116353,,6.014,,MBA
2116354,,4.474,,MBA
2116355,,5.451,,MBA
2116356,,4.283,,MBA
2116357,,4.145,,MBA
2116359,,3.963,,MBA
2116360,,4.704,,MBA
2116361,,1.889,,MBA
2116364,,3.952,,MBA
2116365,,3.464,,MBA
2116371,,2.511,,MBA
2116375,,6.216,,MBA
2116376,,8.55,,MBA
2116380,,6.372,,MBA
2116381,,2.097,,MBA
2116383,,6.52,,MBA
2116385,,5.185,,MBA
2116387,,5.194,,MBA
2116388,,6.423,,MBA
2116390,,3.632,,MBA
2116392,,3.31,,MBA
2116393,,2.012,,MBA
2116394,,6.316,,MBA
2116400,,5.544,,OMB
2116401,,1.251,,IMB
2116403,,3.791,,MBA
2116405,,7.428,,MBA
2116406,,3.756,,MBA
2116407,,3.597,,MBA
2116410,,8.129,,MBA
2116411,,4.73,,MBA
2116413,,3.526,,MBA
2116414,,4.76,,MBA
2116415,,3.615,,MBA
2116417,,4.236,,MBA
2116418,,2.689,,MBA
2116420,,6.385,,MBA
2116421,,3.98,,MBA
2116423,,3.791,,MBA
2116424,,7.221,,OMB
2116425,,7.619,,MBA
2116426,,6.838,,MBA
2116427,,3.879,,MBA
2116428,,3.205,,MBA
2116429,,6.332,,MBA
2116431,,1.494,,MBA
2116432,,9.645,,MBA
2116433,,5.91,,MBA
2116434,,4.434,,MBA
2116436,,4.138,,MBA
2116442,,3.404,,MBA
2116443,,3.173,,MBA
2116446,,3.656,,MBA
2116447,,9.944,,MBA
2116449,,7.19,,MBA
2116450,,8.6,,OMB
2116451,,5.5,,MBA
2116452,,6.001,,MBA
2116453,,3.584,,MBA
2116455,,2.431,,MBA
2116456,,3.532,,MBA
2116458,,5.689,,MBA
2116460,,3.697,,MBA
2116466,,5.134,,MBA
2116468,,7.636,,MBA
2116475,,6.025,,MBA
2116477,,2.998,,MBA
2116478,,3.23,,MBA
2116480,,4.657,,MBA
2116481,,5.875,,MBA
2116485,,8.19,,MBA
2116486,,4.47,,MBA
2116488,,4.656,,MBA
2116490,,4.489,,MBA
2116491,,6.509,,MBA
2116494,,4.75,,MBA
2116496,,3.273,,MBA
2116497,,3.615,,MBA
2116498,,8.383,,OMB
2116502,,7.112,,MBA
2116506,,3.203,,MBA
2116516,,10.972,,OMB
2116517,,2.91,,MBA
2116518,,5.486,,MBA
2116519,,5.918,,MBA
2116520,,5.945,,MBA
2116524,,3.684,,MBA
2116525,,2.503,,MBA
2116527,,3.572,,MBA
2116531,,2.419,,MBA
2116534,,3.79,,MBA
2116535,,8.007,,MBA
2116537,,4.264,,MBA
2116540,,5.391,,MBA
2116542,,6.959,,MBA
2116546,,5.369,,OMB
2116549,,4.227,,MBA
2116550,,6.167,,MBA
2116551,,3.428,,MBA
2116552,,3.068,,MBA
2116553,,5.148,,MBA
2116554,,7.01,,MBA
2116557,,4.303,,MBA
2116558,,5.2,,MBA
2116559,,5.016,,OMB
2116563,,6.064,,MBA
2116566,,5.76,,MBA
2116568,,4.952,,MBA
2116569,,7.145,,MBA
2116572,,4.582,,MBA
2116578,,2.522,,MBA
2116579,,5.277,,MBA
2116580,,3.119,,MBA
2116581,,7.119,,MBA
2116582,,2.681,,MBA
2116584,,3.004,,MBA
2116585,,5.634,,MBA
2116587,,5.458,,MBA
2116589,,5.789,,MBA
2116592,,1.432,,IMB
2116594,,6.918,,MBA
2116600,,3.701,,MBA
2116603,,4.831,,MBA
2116605,,6.849,,MBA
2116608,,3.149,,MBA
2116616,,5.934,,MBA
2116617,,7.416,,MBA
2116618,,8.314,,MBA
2116620,,3.566,,MBA
2116622,,6.363,,OMB
2116625,,9.563,,OMB
2116628,,9.37,,MBA
2116630,,5.749,,MBA
2116636,,2.552,,MBA
2116637,,4.146,,MBA
2116638,,7.492,,MBA
2116640,,4.38,,MBA
2116641,,2.458,,MBA
2116644,,4.46,,OMB
2116649,,2.353,,MBA
2116654,,4.763,,MBA
2116658,,3.122,,MBA
2116663,,3.638,,MBA
2116667,,6.2,,MBA
2116670,,4.732,,MBA
2116671,,2.741,,MBA
2116674,,2.23,,MBA
2116681,,6.313,,MBA
2116683,,4.73,,MBA
2116684,,2.494,,MBA
2116689,,1.951,,MBA
2116690,,6.231,,MBA
2116692,,4.772,,MBA
2116694,,8.172,,MBA
2116695,,11.178,,MBA
2116699,,3.74,,MBA
2116704,,5.361,,MBA
2116705,,3.747,,MBA
2116706,,3.784,,MBA
2116709,,3.834,,MBA
2116712,,6.306,,MBA
2116715,,3.523,,MBA
2116716,,7.479,,MBA
2116728,,3.093,,MBA
2116730,,2.364,,MBA
2116733,,5.601,,OMB
2116735,,4.61,,MBA
2116737,,5.118,,MBA
2116742,,3.749,,MBA
2116759,,3.262,,MBA
2116762,,5.392,,MBA
2116764,,2.18,,MBA
2116767,,3.877,,MBA
2116770,,2.723,,MBA
2116771,,2.996,,MBA
2116774,,4.612,,MBA
2116779,,2.376,,MBA
2116788,,2.447,,MBA
2116789,,2.778,,MBA
2116790,,3.046,,MBA
2116793,,4.059,,MBA
2116795,,3.882,,MBA
2116797,,3.498,,MBA
2116802,,7.745,,MBA
2116805,,3.115,,MBA
2116807,,2.728,,MBA
2116812,,3.526,,MBA
2116814,,6.28,,MBA
2116830,,7.119,,MBA
2116831,,7.172,,MBA
2116832,,5.991,,MBA
2116838,,1.848,,MBA
2116839,,5.635,,MBA
2116841,,1.621,,MBA
2116842,,3.45,,MBA
2116845,,3.339,,MBA
2116849,,4.139,,MBA
2116850,,3.752,,MBA
2116851,,1.366,,MBA
2116858,,2.485,,MBA
2116861,,5.362,,MBA
2116865,,2.341,,MBA
2116868,,2.495,,MBA
2116869,,6.751,,MBA
2116870,,4.3,,MBA
2116871,,4.618,,MBA
2116874,,4.842,,MBA
2116876,,3.054,,MBA
2116880,,8.754,,MBA
2116881,,7.753,,MBA
2116883,,6.069,,MBA
2116884,,5.531,,MBA
2116885,,5.263,,MBA
2116893,,4.841,,MBA
2116894,,6.484,,OMB
2116895,,3.268,,MBA
2116896,,3.639,,MBA
2116898,,3.179,,MBA
2116900,,3.193,,MBA
2116908,,6.01,,OMB
2116911,,5.046,,MBA
2116914,,6.2,,MBA
2116916,,7.889,,OMB
2116917,,6.789,,MBA
2116918,,5.664,,MBA
2116919,,3.333,,OMB
2116921,,4.664,,MBA
2116923,,5.986,,MBA
2116925,,5.077,,OMB
2116926,,7.743,,OMB
2116927,,3.546,,MBA
2116932,,2.422,,MBA
2116938,,2.372,,MBA
2116943,,2.877,,MBA
2116948,,2.587,,MBA
2116952,,7.668,,OMB
2116953,,3.541,,MBA
2116955,,3.231,,MBA
2116956,,7.147,,MBA
2116957,,4.078,,MBA
2116962,,5.12,,MBA
2116965,,2.238,,MBA
2116975,,4.752,,MBA
2116978,,5.902,,MBA
2116981,,3.305,,MBA
2116984,,5.767,,MBA
2116988,,3.105,,MBA
2116989,,6.374,,MBA
2116991,,8.171,,MBA
2116993,,10.564,,MBA
2116995,,3.668,,MBA
2116996,,3.214,,MBA
2116998,,4.885,,MBA
2117000,,7.084,,MBA
2117003,,1.489,,MBA
2117007,,5.054,,OMB
2117010,,6.452,,MBA
2117011,,3.721,,OMB
2117012,,4.049,,MBA
2117013,,3.06,,MBA
2117017,,6.629,,MBA
2117019,,4,,MBA
2117023,,7.324,,OMB
2117026,,8.228,,OMB
2117028,,6.458,,OMB
2117029,,3.34,,MBA
2117035,,3.568,,MBA
2117037,,3.689,,MBA
2117039,,3.762,,MBA
2117044,,5.095,,MBA
2117046,,4.949,,MBA
2117049,,5.213,,MBA
2117050,,5.159,,MBA
2117051,,6.451,,MBA
2117053,,5.792,,MBA
2117055,,5.528,,OMB
2117057,,5.034,,MBA
2117058,,3.301,,MBA
2117059,,5.419,,MBA
2117060,,7.046,,OMB
2117061,,5.548,,MBA
2117066,,6.124,,MBA
2117071,,3.14,,MBA
2117074,,5.207,,MBA
2117075,,5.833,,MBA
2117076,,3.745,,MBA
2117081,,5.936,,MBA
2117083,,4.112,,MBA
2117084,,2.059,,MBA
2117085,,3.551,,MBA
2117086,,6.141,,MBA
2117091,,4.855,,MBA
2117094,,5.57,,MBA
2117097,,5.655,,MBA
2117099,,6.592,,MBA
2117100,,2.546,,MBA
2117101,,2.501,,MBA
2117102,,12.365,,OMB
2117106,,5.892,,OMB
2117108,,9.082,,OMB
2117111,,3.463,,MBA
2117112,,5.858,,OMB
2117113,,9.931,,OMB
2117118,,4.461,,MBA
2117121,,5.983,,MBA
2117126,,2.617,,MBA
2117127,,3.125,,MBA
2117128,,3.449,,MBA
2117129,,6.135,,OMB
2117135,,8.408,,MBA
2117136,,7.629,,MBA
2117142,,4.957,,MBA
2117146,,5.945,,MBA
2117147,,5.322,,MBA
2117149,,5.735,,MBA
2117150,,4.084,,MBA
2117151,,4.26,,MBA
2117152,,9.876,,MBA
2117154,,7.469,,MBA
2117159,,4.844,,MBA
2117160,,5.311,,MBA
2117161,,3.358,,MBA
2117162,,8.45,,MBA
2117166,,6.821,,MBA
2117168,,2.936,,MBA
2117173,,2.749,,MBA
2117174,,8.584,,MBA
2117175,,2.79,,MBA
2117183,,4.102,,MBA
2117185,,2.625,,MBA
2117188,,8.716,,OMB
2117189,,6.426,,MBA
2117191,,7.163,,OMB
2117192,,5.1,,MBA
2117195,,1.1,,MBA
2117198,,2.456,,MBA
2117201,,2.567,,MBA
2117204,,7.1,,MBA
2117211,,4.155,,MBA
2117212,,3.835,,OMB
2117213,,4.461,,MBA
2117217,,2.999,,MBA
2117220,,5.077,,MBA
2117221,,2.565,,MBA
2117224,,10.49,,OMB
2117225,,1.202,,IMB
2117226,,2.83,,MBA
2117230,,1.586,,MBA
2117233,,6.858,,MBA
2117235,,8.566,,MBA
2117238,,2.761,,MBA
2117239,,6.04,,OMB
2117240,,3.876,,MBA
2117242,,5.889,,MBA
2117243,,9.091,,OMB
2117255,,3.328,,MBA
2117258,,3.51,,MBA
2117260,,2.927,,MBA
2117265,,5.884,,OMB
2117267,,8.782,,MBA
2117269,,3.672,,MBA
2117270,,7.096,,MBA
2117272,,4.828,,MBA
2117275,,2.578,,MBA
2117282,,4.193,,MBA
2117285,,4.841,,MBA
2117288,,15.201,,OMB
2117289,,4.63,,MBA
2117291,,3.077,,MBA
2117304,,3.886,,MBA
2117307,,8.012,,MBA
2117310,,6.212,,MBA
2117312,,4.957,,MBA
2117315,,8.436,,OMB
2117316,,5.211,,MBA
2117321,,5.024,,MBA
2117322,,5.72,,MBA
2117324,,1.48,,MBA
2117327,,2.562,,MBA
2117328,,3.867,,MBA
2117329,,2.958,,MBA
2117330,,4.788,,MBA
2117331,,3.296,,MBA
2117332,,3.519,,MBA
2117333,,4.113,,MBA
2117334,,3.689,,MBA
2117335,,4.275,,MBA
2117336,,2.87,,MBA
2117339,,9.021,,MBA
2117344,,4.982,,MBA
2117346,,4.943,,OMB
2117348,,11.083,,MBA
2117349,,7.556,,MBA
2117350,,8.264,,MBA
2117353,,6.695,,MBA
2117354,,4.013,,MBA
2117359,,4.499,,MBA
2117360,,3.988,,MBA
2117361,,2.947,,MBA
2117362,,2.346,,MBA
2117364,,3.831,,MBA
2117365,,4.323,,MBA
2117370,,3.246,,MBA
2117371,,10.417,,MBA
2117372,,3.925,,MBA
2117373,,7.431,,MBA
2117375,,5.969,,MBA
2117376,,4.554,,MBA
2117377,,4.968,,MBA
2117378,,4.098,,MBA
2117379,,4.948,,MBA
2117383,,6.123,,MBA
2117386,,3.441,,MBA
2117387,,4.335,,MBA
2117392,,4.692,,MBA
2117394,,8.674,,MBA
2117396,,4.729,,MBA
2117398,,6.476,,MBA
2117401,,4.808,,MBA
2117403,,4.54,,MBA
2117405,,2.278,,MBA
2117406,,7.333,,MBA
2117407,,2.469,,MBA
2117409,,6.58,,MBA
2117411,,3.691,,MBA
2117412,,4.013,,MBA
2117417,,2.416,,MBA
2117419,,6.993,,MBA
2117428,,4.047,,MBA
2117430,,7.015,,MBA
2117432,,2.23,,MBA
2117435,,4.527,,MBA
2117441,,2.329,,MBA
2117442,,3.985,,MBA
2117449,,4.667,,MBA
2117450,,4.78,,MBA
2117451,,3.59,,MBA
2117452,,2.373,,MBA
2117460,,5.209,,MBA
2117461,,3.674,,MBA
2117462,,5.744,,MBA
2117463,,5.285,,MBA
2117465,,4.858,,MBA
2117467,,2.675,,MBA
2117470,,3.886,,MBA
2117471,,4.487,,MBA
2117474,,3.7,,MBA
2117479,,4.017,,MBA
2117480,,2.91,,MBA
2117481,,3.093,,MBA
2117483,,2.811,,MBA
2117491,,1.302,,MBA
2117494,,3.69,,MBA
2117496,,4.095,,MBA
2117497,,2.615,,MBA
2117500,,5.545,,MBA
2117501,,8.339,,MBA
2117503,,7.493,,MBA
2117504,,2.517,,MBA
2117507,,7.496,,MBA
2117508,,6.492,,MBA
2117514,,6.18,,MBA
2117526,,3.846,,MBA
2117532,,9.665,,MBA
2117533,,4.808,,MBA
2117534,,4.445,,MBA
2117536,,4.375,,OMB
2117538,,3.248,,MBA
2117539,,5.75,,MBA
2117542,,3.352,,MBA
2117546,,7.558,,OMB
2117547,,5.345,,MBA
2117553,,3.473,,MBA
2117555,,3.168,,MBA
2117556,,2.903,,MBA
2117557,,4.266,,MBA
2117559,,2.445,,MBA
2117565,,3.325,,MBA
2117570,,5.724,,MBA
2117571,,4.809,,MBA
2117572,,8.862,,OMB
2117578,,3.702,,MBA
2117579,,5.692,,MBA
2117582,,2.21,,MBA
2117584,,6.936,,OMB
2117586,,6.262,,MBA
2117587,,4.139,,MBA
2117591,,3.804,,MBA
2117593,,6.292,,MBA
2117596,,5.173,,MBA
2117598,,5.5,,MBA
2117607,,6.623,,MBA
2117608,,3.915,,MBA
2117613,,2.487,,MBA
2117618,,3.435,,MBA
2117619,,3.503,,MBA
2117620,,10.721,,MBA
2117623,,5.862,,MBA
2117625,,3.822,,MBA
2117626,,2.562,,MBA
2117630,,4.764,,MBA
2117632,,5.736,,MBA
2117639,,7.996,,MBA
2117645,,4.367,,OMB
2117648,,3.424,,MBA
2117652,,3.006,,MBA
2117656,,5.676,,MBA
2117659,,8.28,,MBA
2117661,,5.943,,MBA
2117663,,4.631,,MBA
2117666,,7.136,,MBA
2117668,,2.479,,MBA
2117672,,3.474,,MBA
2117675,,2.874,,MBA
2117677,,4.94,,MBA
2117678,,3.858,,MBA
2117681,,6.437,,MBA
2117682,,7.372,,OMB
2117686,,3.072,,MBA
2117694,,2.538,,MBA
2117696,,7.337,,MBA
2117699,,2.919,,MBA
2117702,,3.947,,MBA
2117705,,2.429,,MBA
2117707,,2.868,,MBA
2117708,,3.457,,MBA
2117709,,4.459,,MBA
2117710,,6.896,,MBA
2117714,,3.283,,MBA
2117715,,8.265,,MBA
2117716,,6.223,,MBA
2117717,,6.189,,MBA
2117725,,2.776,,MBA
2117727,,2.273,,MBA
2117729,,1.904,,MBA
2117733,,3.423,,MBA
2117735,,2.64,,MBA
2117739,,5.039,,MBA
2117747,,2.794,,MBA
2117748,,5.756,,MBA
2117752,,6.147,,MBA
2117754,,4.221,,MBA
2117758,,3.336,,MBA
2117764,,5.377,,MBA
2117766,,2.855,,MBA
2117777,,3.937,,MBA
2117778,,5.307,,OMB
2117779,,6.051,,MBA
2117782,,4.7,,MBA
2117783,,6.346,,OMB
2117787,,3.226,,MBA
2117788,,4.265,,MBA
2117789,,5.755,,MBA
2117790,,4.487,,OMB
2117791,,6.605,,MBA
2117794,,5.93,,OMB
2117805,,1.725,,MBA
2117810,,6.119,,MBA
2117812,,7.269,,MBA
2117813,,6.133,,MBA
2117818,,5.556,,MBA
2117820,,5.341,,MBA
2117822,,11.272,,MBA
2117823,,2.351,,MBA
2117824,,2.739,,MBA
2117828,,4.462,,MBA
2117831,,2.402,,MBA
2117836,,2.517,,MBA
2117838,,3.51,,MBA
2117849,,2.036,,MBA
2117852,,4.297,,MBA
2117855,,2.583,,MBA
2117860,,2.468,,MBA
2117864,,4.037,,MBA
2117868,,2.23,,MBA
2117876,,2.559,,MBA
2117878,,6.473,,MBA
2117888,,1.449,,MBA
2117892,,2.547,,MBA
2117899,,6.203,,MBA
2117902,,3.438,,MBA
2117907,,6.62,,MBA
2117909,,3.461,,MBA
2117910,,3.438,,MBA
2117917,,4.289,,MBA
2117918,,5.814,,MBA
2117919,,1.768,,MBA
2117922,,2.499,,MBA
2117926,,6.53,,MBA
2117929,,2.937,,MBA
2117934,,2.267,,MBA
2117935,,4.671,,MBA
2117939,,2.764,,MBA
2117940,,4.884,,MBA
2117948,,4.873,,MBA
2117951,,6.166,,MBA
2117954,,1.327,,MBA
2117958,,2.085,,MBA
2117960,,4.961,,MBA
2117963,,1.67,,MBA
2117964,,1.314,,MBA
2117966,,2.054,,MBA
2117970,,4.687,,MBA
2117979,,2.849,,MBA
2117981,,3.45,,MBA
2117982,,3.622,,MBA
2117987,,4.632,,MBA
2117993,,10.998,,OMB
2117996,,6.542,,OMB
2118001,,2.194,,MBA
2118004,,5.07,,MBA
2118005,,3.964,,OMB
2118013,,4.671,,MBA
2118015,,5.079,,MBA
2118020,,6.477,,MBA
2118024,,7.039,,MBA
2118025,,1.308,,MBA
2118026,,6.099,,MBA
2118030,,2.328,,MBA
2118033,,5.555,,MBA
2118036,,7.071,,OMB
2118037,,7.032,,OMB
2118043,,2.77,,MBA
2118045,,8.917,,OMB
2118046,,5.757,,MBA
2118047,,3.507,,MBA
2118050,,5.284,,MBA
2118051,,1.967,,MBA
2118057,,4.09,,MBA
2118059,,7.124,,MBA
2118062,,3.901,,MBA
2118068,,3.61,,MBA
2118069,,3.296,,MBA
2118074,,3.481,,MBA
2118075,,5.614,,OMB
2118076,,4.066,,MBA
2118077,,4.688,,MBA
2118080,,3.402,,MBA
2118081,,7.031,,OMB
2118084,,3.667,,MBA
2118085,,11.119,,OMB
2118087,,7.684,,MBA
2118089,,2.881,,MBA
2118090,,2.098,,MBA
2118091,,2.966,,MBA
2118092,,1.715,,MBA
2118093,,8.253,,OMB
2118094,,6.695,,MBA
2118097,,3.598,,MBA
2118103,,3.361,,MBA
2118105,,2.204,,MBA
2118107,,5.425,,MBA
2118108,,1.742,,MCA
2118109,,8.188,,MBA
2118122,,2.424,,MBA
2118125,,5.965,,MBA
2118141,,4.128,,MBA
2118149,,4.34,,MBA
2118154,,5.869,,MBA
2118158,,4.255,,MBA
2118159,,4.315,,MBA
2118160,,3.588,,MBA
2118161,,2.72,,MBA
2118162,,1.399,,MCA
2118163,,3.545,,MBA
2118165,,5.516,,MBA
2118173,,8.273,,MBA
2118176,,2.104,,MBA
2118178,,6.169,,MBA
2118185,,1.438,,MBA
2118190,,2.648,,MBA
2118192,,3.285,,MBA
2118193,,2.78,,MBA
2118195,,5.455,,MBA
2118205,,5.324,,MBA
2118212,,5.292,,MBA
2118213,,4.741,,MBA
2118214,,6.466,,MBA
2118219,,4.365,,MBA
2118223,,4.03,,MBA
2118224,,3.353,,MBA
2118231,,4.743,,MBA
2118232,,5.471,,MBA
2118233,,1.831,,MBA
2118235,,1.699,,MBA
2118236,,5.133,,MBA
2118238,,7.269,,MBA
2118245,,2.114,,MBA
2118258,,2.693,,MBA
2118259,,7.293,,MBA
2118261,,5.076,,MBA
2118263,,5.208,,MBA
2118266,,6.174,,MBA
2118268,,5.412,,MBA
2118272,,3.826,,MBA
2118287,,3.79,,MBA
2118291,,1.564,,MBA
2118292,,3.888,,MBA
2118296,,3.682,,MBA
2118303,,4.28,,MBA
2118310,,2.426,,MBA
2118318,,1.539,,MBA
2118319,,2.48,,MBA
2118324,,1.752,,MBA
2118329,,1.606,,MBA
2118330,,3.45,,MBA
